User ID,Subscription Type,Monthly Revenue (USD),Join Date,Last Payment Date,Device
2144,Standard,14,15-07-22,10/07/23,Smartphone
2145,Basic,14,16-07-22,09/07/23,Smart TV
2146,Premium,12,18-07-22,11/07/23,Tablet
2147,Basic,12,23-07-22,09/07/23,Smartphone
2148,Standard,12,25-07-22,11/07/23,Tablet
2149,Premium,14,30-07-22,09/07/23,Smart TV
2150,Basic,12,06/08/22,11/07/23,Tablet
2151,Premium,13,14-08-22,08/07/23,Smart TV
2152,Basic,14,23-08-22,12/07/23,Laptop
2153,Standard,13,27-08-22,09/07/23,Tablet
2154,Standard,12,29-08-22,10/07/23,Smart TV
2155,Basic,12,01/09/22,09/07/23,Smartphone
2156,Premium,10,07/09/22,13-07-23,Smart TV
2157,Basic,10,13-09-22,10/07/23,Smart TV
2158,Standard,12,14-09-22,10/07/23,Smartphone
2159,Premium,11,17-09-22,12/07/23,Tablet
2160,Basic,11,23-09-22,12/07/23,Smartphone
2161,Premium,10,27-09-22,09/07/23,Smartphone
2162,Basic,10,03/10/22,10/07/23,Tablet
2163,Standard,13,10/10/22,11/07/23,Smart TV
2164,Standard,10,12/10/22,11/07/23,Smartphone
2165,Basic,12,14-10-22,08/07/23,Laptop
2166,Premium,13,16-10-22,10/07/23,Smartphone
2167,Basic,11,18-10-22,11/07/23,Laptop
2168,Standard,14,20-10-22,10/07/23,Smart TV
2169,Premium,12,22-10-22,08/07/23,Tablet
2170,Basic,12,25-10-22,10/07/23,Smart TV
2171,Basic,12,26-10-22,11/07/23,Tablet
2172,Basic,14,29-10-22,10/07/23,Smart TV
2173,Standard,13,31-10-22,07/07/23,Smartphone
2174,Premium,14,04/11/22,11/07/23,Smartphone
2175,Basic,11,06/11/22,10/07/23,Laptop
2176,Basic,13,07/11/22,10/07/23,Tablet
2177,Premium,15,08/11/22,09/07/23,Tablet
2178,Standard,11,09/11/22,11/07/23,Tablet
2179,Standard,10,10/11/22,10/07/23,Smart TV
2180,Basic,14,10/11/22,10/07/23,Smart TV
2181,Premium,13,10/11/22,09/07/23,Laptop
2182,Standard,14,09/11/22,10/07/23,Tablet
2183,Basic,10,09/11/22,10/07/23,Smart TV
2184,Standard,12,06/11/22,11/07/23,Tablet
2185,Premium,14,03/11/22,08/07/23,Smart TV
2186,Basic,15,27-10-22,11/07/23,Smart TV
2187,Premium,15,28-10-22,10/07/23,Tablet
2188,Standard,15,18-10-22,10/07/23,Laptop
2189,Basic,15,04/10/22,09/07/23,Laptop
2190,Standard,10,29-09-22,10/07/23,Tablet
2191,Premium,12,29-09-22,10/07/23,Smartphone
2192,Basic,12,23-09-22,10/07/23,Smart TV
2193,Standard,12,17-09-22,09/07/23,Laptop
2194,Premium,14,12/09/22,12/07/23,Smart TV
2195,Basic,14,16-08-22,10/07/23,Smart TV
2196,Premium,15,16-08-22,09/07/23,Smartphone
2197,Basic,11,13-08-22,10/07/23,Smartphone
2198,Standard,12,12/08/22,11/07/23,Smart TV
2199,Standard,14,13-08-22,09/07/23,Tablet
2200,Basic,14,30-07-22,12/07/23,Laptop
2201,Premium,12,25-07-22,10/07/23,Laptop
2202,Basic,14,25-07-22,11/07/23,Tablet
2203,Standard,14,26-07-22,10/07/23,Smartphone
2204,Premium,11,25-07-22,13-07-23,Smart TV
2205,Basic,12,23-07-22,09/07/23,Smart TV
2206,Premium,11,18-07-22,11/07/23,Smart TV
2207,Basic,13,13-07-22,10/07/23,Laptop
2208,Standard,13,13-07-22,12/07/23,Laptop
2209,Standard,10,13-07-22,09/07/23,Tablet
2210,Basic,11,13-07-22,11/07/23,Smartphone
2211,Premium,13,13-07-22,09/07/23,Laptop
2212,Basic,14,14-07-22,11/07/23,Smart TV
2213,Standard,15,15-07-22,09/07/23,Tablet
2214,Premium,12,16-07-22,12/07/23,Tablet
2215,Basic,13,18-07-22,09/07/23,Smartphone
2216,Premium,15,21-07-22,11/07/23,Smart TV
2217,Basic,11,24-07-22,09/07/23,Tablet
2218,Standard,15,29-07-22,12/07/23,Tablet
2219,Standard,10,06/08/22,10/07/23,Laptop
2220,Basic,15,11/08/22,11/07/23,Smartphone
2221,Premium,14,16-08-22,09/07/23,Smart TV
2222,Basic,10,21-08-22,13-07-23,Smartphone
2223,Standard,12,22-08-22,10/07/23,Laptop
2224,Premium,10,24-08-22,10/07/23,Tablet
2225,Basic,13,02/09/22,12/07/23,Smart TV
2226,Premium,13,06/09/22,13-07-23,Laptop
2227,Basic,11,11/09/22,10/07/23,Laptop
2228,Standard,15,16-09-22,10/07/23,Tablet
2229,Standard,11,22-09-22,12/07/23,Smartphone
2230,Basic,12,26-09-22,12/07/23,Laptop
2231,Premium,10,02/10/22,09/07/23,Smartphone
2232,Basic,13,04/10/22,10/07/23,Laptop
2233,Standard,14,09/10/22,12/07/23,Smartphone
2234,Premium,15,11/10/22,11/07/23,Tablet
2235,Basic,15,15-10-22,09/07/23,Laptop
2236,Premium,11,16-10-22,10/07/23,Smart TV
2237,Basic,13,18-10-22,11/07/23,Smart TV
2238,Standard,14,21-10-22,10/07/23,Smartphone
2239,Standard,12,22-10-22,08/07/23,Smart TV
2240,Basic,12,25-10-22,11/07/23,Laptop
2241,Premium,11,29-10-22,11/07/23,Tablet
2242,Basic,12,30-10-22,10/07/23,Smart TV
2243,Standard,10,04/11/22,09/07/23,Laptop
2244,Premium,10,05/11/22,12/07/23,Smart TV
2245,Basic,15,07/11/22,10/07/23,Smart TV
2246,Basic,15,08/11/22,10/07/23,Smart TV
2247,Basic,15,09/11/22,10/07/23,Tablet
2248,Standard,15,10/11/22,11/07/23,Tablet
2249,Premium,12,11/11/22,10/07/23,Smartphone
2250,Basic,14,10/11/22,11/07/23,Tablet
2251,Basic,13,10/11/22,09/07/23,Laptop
2252,Premium,12,11/11/22,11/07/23,Tablet
2253,Standard,10,07/11/22,11/07/23,Laptop
2254,Standard,11,04/11/22,11/07/23,Laptop
2255,Basic,15,31-10-22,09/07/23,Laptop
2256,Premium,15,29-10-22,11/07/23,Laptop
2257,Standard,12,20-10-22,10/07/23,Laptop
2258,Basic,13,14-10-22,11/07/23,Laptop
2259,Standard,11,12/10/22,10/07/23,Laptop
2260,Premium,10,01/10/22,11/07/23,Tablet
2261,Basic,10,25-09-22,10/07/23,Tablet
2262,Premium,10,23-09-22,10/07/23,Smartphone
2263,Standard,14,19-09-22,09/07/23,Tablet
2264,Basic,12,02/09/22,12/07/23,Smartphone
2265,Standard,10,30-08-22,10/07/23,Tablet
2266,Premium,15,16-08-22,09/07/23,Tablet
2267,Basic,11,15-08-22,10/07/23,Smartphone
2268,Standard,15,16-08-22,11/07/23,Smart TV
2269,Premium,15,01/08/22,10/07/23,Smartphone
2270,Basic,14,27-07-22,14-07-23,Smart TV
2271,Premium,14,26-07-22,10/07/23,Laptop
2272,Basic,13,26-07-22,11/07/23,Smart TV
2273,Standard,15,27-07-22,11/07/23,Smartphone
2274,Standard,10,26-07-22,13-07-23,Tablet
2275,Basic,11,23-07-22,09/07/23,Smart TV
2276,Premium,12,20-07-22,11/07/23,Smartphone
2277,Basic,14,14-07-22,10/07/23,Smart TV
2278,Standard,15,14-07-22,12/07/23,Tablet
2279,Premium,10,14-07-22,10/07/23,Smart TV
2280,Basic,13,13-07-22,12/07/23,Smart TV
2281,Premium,14,14-07-22,10/07/23,Tablet
2282,Basic,10,15-07-22,11/07/23,Smartphone
2283,Standard,13,16-07-22,10/07/23,Smart TV
2284,Standard,12,18-07-22,12/07/23,Smartphone
2285,Basic,13,19-07-22,10/07/23,Smartphone
2286,Premium,15,22-07-22,12/07/23,Laptop
2287,Basic,12,27-07-22,09/07/23,Tablet
2288,Standard,13,02/08/22,13-07-23,Smartphone
2289,Premium,10,10/08/22,10/07/23,Tablet
2290,Basic,13,15-08-22,11/07/23,Smartphone
2291,Premium,11,18-08-22,11/07/23,Laptop
2292,Basic,12,20-08-22,14-07-23,Smart TV
2293,Standard,12,23-08-22,11/07/23,Tablet
2294,Standard,14,24-08-22,10/07/23,Smartphone
2295,Basic,11,30-08-22,13-07-23,Smart TV
2296,Premium,10,06/09/22,13-07-23,Smartphone
2297,Basic,13,13-09-22,10/07/23,Laptop
2298,Standard,12,18-09-22,10/07/23,Tablet
2299,Premium,14,22-09-22,12/07/23,Smartphone
2300,Basic,13,28-09-22,12/07/23,Tablet
2301,Premium,13,03/10/22,09/07/23,Laptop
2302,Basic,11,05/10/22,10/07/23,Smartphone
2303,Standard,14,09/10/22,12/07/23,Laptop
2304,Standard,14,15-10-22,11/07/23,Tablet
2305,Basic,15,16-10-22,09/07/23,Smartphone
2306,Premium,10,18-10-22,11/07/23,Smart TV
2307,Basic,14,19-10-22,12/07/23,Smartphone
2308,Standard,11,22-10-22,11/07/23,Smart TV
2309,Premium,12,23-10-22,09/07/23,Smartphone
2310,Basic,10,29-10-22,12/07/23,Tablet
2311,Premium,14,30-10-22,11/07/23,Smart TV
2312,Basic,12,03/11/22,11/07/23,Smartphone
2313,Standard,11,04/11/22,09/07/23,Tablet
2314,Standard,12,05/11/22,12/07/23,Smart TV
2315,Basic,12,07/11/22,10/07/23,Laptop
2316,Premium,14,09/11/22,11/07/23,Tablet
2317,Basic,14,10/11/22,10/07/23,Smart TV
2318,Standard,11,11/11/22,12/07/23,Smart TV
2319,Premium,13,11/11/22,11/07/23,Smart TV
2320,Basic,14,10/11/22,11/07/23,Smart TV
2321,Basic,12,11/11/22,09/07/23,Smart TV
2322,Basic,15,12/11/22,11/07/23,Smart TV
2323,Standard,12,07/11/22,11/07/23,Laptop
2324,Premium,13,04/11/22,11/07/23,Smart TV
2325,Basic,13,03/11/22,11/07/23,Laptop
2326,Basic,12,01/11/22,11/07/23,Tablet
2327,Premium,10,29-10-22,11/07/23,Tablet
2328,Standard,13,26-10-22,11/07/23,Laptop
2329,Standard,12,25-10-22,10/07/23,Smart TV
2330,Basic,12,22-10-22,13-07-23,Smartphone
2331,Premium,13,16-10-22,10/07/23,Smart TV
2332,Standard,10,15-10-22,10/07/23,Smart TV
2333,Basic,12,19-09-22,11/07/23,Tablet
2334,Standard,13,16-09-22,12/07/23,Smartphone
2335,Premium,15,08/09/22,10/07/23,Laptop
2336,Basic,14,21-08-22,12/07/23,Smartphone
2337,Premium,10,20-08-22,10/07/23,Smartphone
2338,Standard,10,10/08/22,11/07/23,Tablet
2339,Basic,13,31-07-22,11/07/23,Smartphone
2340,Standard,15,30-07-22,14-07-23,Laptop
2341,Premium,11,31-07-22,10/07/23,Tablet
2342,Basic,11,30-07-22,12/07/23,Smart TV
2343,Standard,10,30-07-22,11/07/23,Laptop
2344,Premium,10,27-07-22,13-07-23,Tablet
2345,Basic,11,21-07-22,10/07/23,Smartphone
2346,Premium,10,20-07-22,12/07/23,Smartphone
2347,Basic,13,16-07-22,10/07/23,Smart TV
2348,Standard,10,16-07-22,12/07/23,Smart TV
2349,Standard,11,14-07-22,11/07/23,Tablet
2350,Basic,12,14-07-22,13-07-23,Laptop
2351,Premium,14,15-07-22,10/07/23,Smartphone
2352,Basic,11,16-07-22,12/07/23,Smart TV
2353,Standard,15,18-07-22,10/07/23,Laptop
2354,Premium,13,19-07-22,13-07-23,Smart TV
2355,Basic,13,22-07-22,10/07/23,Laptop
2356,Premium,13,25-07-22,12/07/23,Smartphone
2357,Basic,13,26-07-22,11/07/23,Smartphone
2358,Standard,15,04/08/22,14-07-23,Smartphone
2359,Standard,13,12/08/22,11/07/23,Laptop
2360,Basic,13,14-08-22,11/07/23,Tablet
2361,Premium,14,16-08-22,13-07-23,Smartphone
2362,Basic,12,17-08-22,14-07-23,Smartphone
2363,Standard,11,22-08-22,11/07/23,Smart TV
2364,Premium,13,26-08-22,11/07/23,Smart TV
2365,Basic,11,06/09/22,13-07-23,Smartphone
2366,Premium,11,09/09/22,13-07-23,Smart TV
2367,Basic,12,17-09-22,10/07/23,Tablet
2368,Standard,14,19-09-22,11/07/23,Laptop
2369,Standard,11,24-09-22,13-07-23,Smartphone
2370,Basic,11,29-09-22,12/07/23,Laptop
2371,Premium,15,03/10/22,10/07/23,Smartphone
2372,Basic,15,07/10/22,10/07/23,Tablet
2373,Standard,14,14-10-22,13-07-23,Tablet
2374,Premium,15,16-10-22,12/07/23,Tablet
2375,Basic,13,18-10-22,10/07/23,Laptop
2376,Premium,12,19-10-22,12/07/23,Smart TV
2377,Basic,14,20-10-22,12/07/23,Tablet
2378,Standard,11,22-10-22,11/07/23,Smart TV
2379,Standard,11,25-10-22,09/07/23,Smartphone
2380,Basic,13,27-10-22,12/07/23,Smartphone
2381,Premium,12,30-10-22,11/07/23,Laptop
2382,Basic,12,01/11/22,11/07/23,Tablet
2383,Standard,10,05/11/22,10/07/23,Tablet
2384,Premium,14,07/11/22,12/07/23,Smart TV
2385,Basic,14,08/11/22,11/07/23,Tablet
2386,Premium,11,10/11/22,12/07/23,Smartphone
2387,Basic,15,11/11/22,10/07/23,Smartphone
2388,Standard,14,12/11/22,12/07/23,Tablet
2389,Standard,12,11/11/22,12/07/23,Smart TV
2390,Basic,11,11/11/22,12/07/23,Smartphone
2391,Premium,11,12/11/22,10/07/23,Tablet
2392,Basic,14,11/11/22,12/07/23,Tablet
2393,Standard,12,07/11/22,11/07/23,Tablet
2394,Premium,13,05/11/22,12/07/23,Smartphone
2395,Basic,13,02/11/22,11/07/23,Smart TV
2396,Basic,10,31-10-22,13-07-23,Smartphone
2397,Basic,15,29-10-22,11/07/23,Smartphone
2398,Standard,10,25-10-22,11/07/23,Smart TV
2399,Premium,14,23-10-22,10/07/23,Tablet
2400,Basic,10,17-10-22,13-07-23,Laptop
2401,Basic,11,16-10-22,11/07/23,Laptop
2402,Premium,12,05/10/22,11/07/23,Smartphone
2403,Standard,15,17-09-22,11/07/23,Laptop
2404,Standard,12,17-09-22,12/07/23,Tablet
2405,Basic,12,06/09/22,11/07/23,Smart TV
2406,Premium,13,30-08-22,15-07-23,Smart TV
2407,Standard,11,29-08-22,11/07/23,Smartphone
2408,Basic,12,25-08-22,13-07-23,Smartphone
2409,Standard,14,03/08/22,11/07/23,Laptop
2410,Premium,12,02/08/22,14-07-23,Smartphone
2411,Basic,15,02/08/22,11/07/23,Smartphone
2412,Premium,12,01/08/22,13-07-23,Smart TV
2413,Standard,13,31-07-22,11/07/23,Tablet
2414,Basic,10,22-07-22,13-07-23,Smart TV
2415,Standard,14,22-07-22,11/07/23,Smart TV
2416,Premium,14,19-07-22,13-07-23,Tablet
2417,Basic,15,17-07-22,11/07/23,Smart TV
2418,Standard,13,16-07-22,13-07-23,Laptop
2419,Premium,14,16-07-22,11/07/23,Smart TV
2420,Basic,13,16-07-22,13-07-23,Laptop
2421,Premium,10,16-07-22,11/07/23,Smart TV
2422,Basic,14,17-07-22,12/07/23,Smart TV
2423,Standard,12,19-07-22,11/07/23,Laptop
2424,Standard,14,20-07-22,14-07-23,Laptop
2425,Basic,12,21-07-22,10/07/23,Tablet
2426,Premium,15,23-07-22,12/07/23,Smartphone
2427,Basic,15,03/08/22,14-07-23,Smartphone
2428,Standard,12,06/08/22,15-07-23,Tablet
2429,Premium,11,10/08/22,12/07/23,Smartphone
2430,Basic,10,13-08-22,11/07/23,Tablet
2431,Premium,12,15-08-22,14-07-23,Smart TV
2432,Basic,11,19-08-22,14-07-23,Tablet
2433,Standard,10,22-08-22,11/07/23,Tablet
2434,Standard,11,28-08-22,11/07/23,Smart TV
2435,Basic,14,06/09/22,13-07-23,Smartphone
2436,Premium,14,16-09-22,13-07-23,Smart TV
2437,Basic,11,18-09-22,11/07/23,Smart TV
2438,Standard,12,23-09-22,11/07/23,Smart TV
2439,Premium,10,28-09-22,13-07-23,Laptop
2440,Basic,14,29-09-22,12/07/23,Laptop
2441,Premium,10,07/10/22,10/07/23,Smartphone
2442,Basic,11,08/10/22,12/07/23,Smartphone
2443,Standard,13,10/10/22,13-07-23,Laptop
2444,Standard,15,14-10-22,12/07/23,Smartphone
2445,Basic,14,16-10-22,10/07/23,Smartphone
2446,Premium,11,18-10-22,12/07/23,Tablet
2447,Basic,14,21-10-22,12/07/23,Tablet
2448,Standard,13,24-10-22,12/07/23,Tablet
2449,Premium,10,27-10-22,09/07/23,Smart TV
2450,Basic,13,29-10-22,13-07-23,Smartphone
2451,Premium,15,31-10-22,12/07/23,Tablet
2452,Basic,14,04/11/22,13-07-23,Tablet
2453,Standard,15,06/11/22,11/07/23,Smartphone
2454,Standard,10,08/11/22,13-07-23,Smartphone
2455,Basic,10,09/11/22,11/07/23,Tablet
2456,Premium,13,11/11/22,13-07-23,Smartphone
2457,Basic,11,12/11/22,10/07/23,Tablet
2458,Standard,12,12/11/22,12/07/23,Smart TV
2459,Premium,12,12/11/22,12/07/23,Smart TV
2460,Basic,15,12/11/22,13-07-23,Smart TV
2461,Premium,13,13-11-22,12/07/23,Laptop
2462,Basic,11,13-11-22,13-07-23,Smart TV
2463,Standard,10,12/11/22,11/07/23,Smart TV
2464,Standard,12,05/11/22,12/07/23,Smartphone
2465,Basic,15,03/11/22,11/07/23,Tablet
2466,Premium,12,30-10-22,14-07-23,Laptop
2467,Basic,15,26-10-22,11/07/23,Smartphone
2468,Standard,14,24-10-22,12/07/23,Smartphone
2469,Premium,12,24-10-22,11/07/23,Laptop
2470,Basic,13,20-10-22,13-07-23,Tablet
2471,Basic,10,17-10-22,11/07/23,Smartphone
2472,Basic,14,29-09-22,14-07-23,Tablet
2473,Standard,12,28-09-22,11/07/23,Laptop
2474,Premium,10,06/09/22,12/07/23,Smart TV
2475,Basic,12,05/09/22,11/07/23,Tablet
2476,Basic,13,31-08-22,15-07-23,Tablet
2477,Premium,12,30-08-22,12/07/23,Laptop
2478,Standard,10,16-08-22,13-07-23,Tablet
2479,Standard,11,16-08-22,11/07/23,Laptop
2480,Basic,13,07/08/22,14-07-23,Laptop
2481,Premium,10,05/08/22,12/07/23,Laptop
2482,Standard,13,06/08/22,14-07-23,Laptop
2483,Basic,15,28-07-22,11/07/23,Laptop
2484,Standard,11,29-07-22,13-07-23,Smart TV
2485,Premium,14,25-07-22,12/07/23,Tablet
2486,Basic,10,25-07-22,14-07-23,Smartphone
2487,Premium,11,25-07-22,12/07/23,Smart TV
2488,Standard,11,18-07-22,13-07-23,Smartphone
2489,Basic,11,17-07-22,12/07/23,Smartphone
2490,Standard,10,17-07-22,15-07-23,Smart TV
2491,Premium,13,18-07-22,11/07/23,Smartphone
2492,Basic,14,19-07-22,12/07/23,Laptop
2493,Standard,11,20-07-22,11/07/23,Smart TV
2494,Premium,12,21-07-22,15-07-23,Smart TV
2495,Basic,15,23-07-22,12/07/23,Laptop
2496,Premium,14,25-07-22,12/07/23,Smart TV
2497,Basic,15,04/08/22,14-07-23,Smart TV
2498,Standard,12,09/08/22,15-07-23,Laptop
2499,Standard,13,12/08/22,12/07/23,Tablet
2500,Basic,15,13-08-22,12/07/23,Smart TV
